component_order	component	trait_order	trait	trait_label	scaled_ct_score	cumsum_scaled
27	28	14	Direct_bilirubin	Direct bilirubin	3.92163372803308e-08	7.80591714329632e-06
27	28	15	eGFR	eGFR	7.94742590607183e-10	7.92232246758348e-06
27	28	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	8.10592783212407e-10	7.92151187480027e-06
27	28	17	Glucose	Glucose	9.70083277644849e-09	7.88532244695987e-06
27	28	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	7.04362000153548e-09	7.89502327973632e-06
27	28	19	HDL_cholesterol	HDL cholesterol	2.63308917222936e-07	7.23833567746259e-06
27	28	20	IGF_1	IGF 1	1.46276601701206e-09	7.91681554719936e-06
27	28	21	LDL_direct	LDL direct	6.15257554997741e-07	6.62307812246485e-06
27	28	22	Lipoprotein_A	Lipoprotein A	6.31652447126899e-11	7.92696137608269e-06
27	28	23	Microalbumin_in_urine	Microalbumin in urine	8.17424958051524e-08	7.65327861824777e-06
27	28	24	Non_albumin_protein	Non albumin protein	2.20406736382705e-09	7.91245846296505e-06
27	28	25	Phosphate	Phosphate	1.11393514719961e-09	7.91827831321637e-06
27	28	26	Potassium_in_urine	Potassium in urine	1.51634023562243e-07	7.50164459468553e-06
27	28	27	SHBG	SHBG	1.44514227628846e-10	7.92681686185506e-06
27	28	28	Sodium_in_urine	Sodium in urine	7.08960292433901e-08	7.73502111405293e-06
27	28	29	Testosterone	Testosterone	1.0315865951413e-09	7.92048028820513e-06
27	28	30	Total_bilirubin	Total bilirubin	1.68120740684691e-08	7.8685103728914e-06
27	28	31	Total_protein	Total protein	6.62306920090835e-10	7.92378755399165e-06
27	28	32	Triglycerides	Triglycerides	1.08803984156252e-09	7.91939224836357e-06
27	28	33	Urate	Urate	2.58207225280466e-09	7.90987639071225e-06
27	28	34	Urea	Urea	3.05392733083724e-09	7.90682246338141e-06
27	28	35	Vitamin_D	Vitamin D	6.18080819794104e-10	7.92444986091174e-06
28	13	1	Alanine_aminotransferase	Alanine aminotransferase	3.04957436925633e-09	5.16823863484099e-06
28	13	2	Albumin	Albumin	4.111225690408e-09	5.16071676378461e-06
28	13	3	Alkaline_phosphatase	Alkaline phosphatase	2.63398948163762e-09	5.17128820921025e-06
28	13	4	Apolipoprotein_A	Apolipoprotein A	7.50470522888488e-08	4.61493110526108e-06
28	13	5	Apolipoprotein_B	Apolipoprotein B	3.75698716890859e-08	5.03294446525312e-06
28	13	6	Aspartate_aminotransferase	Aspartate aminotransferase	8.42613159568313e-09	5.14242848792419e-06
28	13	7	AST_ALT_ratio	AST ALT ratio	2.29843448240702e-11	5.18033222700023e-06
28	13	8	C_reactive_protein	C reactive protein	6.60807067537565e-08	4.7566780688479e-06
28	13	9	Calcium	Calcium	6.28363701984451e-10	5.1789059827228e-06
28	13	10	Cholesterol	Cholesterol	2.45029881210248e-08	5.09548072747034e-06
28	13	11	Creatinine	Creatinine	1.4626508131964e-07	4.08363318703319e-06
28	13	12	Creatinine_in_urine	Creatinine in urine	4.92900619971454e-08	4.98365440325597e-06
28	13	13	Cystatin_C	Cystatin C	1.24930014913282e-07	4.36673313087971e-06
28	13	14	Direct_bilirubin	Direct bilirubin	2.85075591170308e-10	5.17996628016739e-06
28	13	15	eGFR	eGFR	1.36834862526879e-07	4.22989826835283e-06
28	13	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	3.41064536597834e-09	5.16482798947501e-06
28	13	17	Glucose	Glucose	1.18690479939758e-08	5.11998371559136e-06
28	13	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	1.23267959468083e-07	4.49166314579299e-06
28	13	19	HDL_cholesterol	HDL cholesterol	2.41370257929101e-09	5.17392219869189e-06
28	13	20	IGF_1	IGF 1	2.9396607117349e-07	3.7896671158597e-06
28	13	21	LDL_direct	LDL direct	1.74500359980526e-09	5.17633590127118e-06
28	13	22	Lipoprotein_A	Lipoprotein A	8.25077851814016e-10	5.17808090487098e-06
28	13	23	Microalbumin_in_urine	Microalbumin in urine	4.3193374260684e-10	5.17953434642478e-06
28	13	24	Non_albumin_protein	Non albumin protein	5.2540166343187e-08	4.88138893458124e-06
28	13	25	Phosphate	Phosphate	6.66999112979728e-08	4.68997815754992e-06
28	13	26	Potassium_in_urine	Potassium in urine	5.86301589795854e-08	4.82275877560165e-06
28	13	27	SHBG	SHBG	8.08712416667823e-11	5.18025135575856e-06
28	13	28	Sodium_in_urine	Sodium in urine	4.97253023315446e-08	4.93392910092443e-06
28	13	29	Testosterone	Testosterone	4.26085051331409e-09	5.15645591327129e-06
28	13	30	Total_bilirubin	Total bilirubin	5.60129375142101e-09	5.15085461951987e-06
28	13	31	Total_protein	Total protein	2.49663905281346e-08	5.0705143369422e-06
28	13	32	Triglycerides	Triglycerides	7.20109901518617e-07	3.06955721434108e-06
28	13	33	Urate	Urate	3.06955721434108e-06	0
28	13	34	Urea	Urea	1.46216291373748e-11	5.18035521134505e-06
28	13	35	Vitamin_D	Vitamin D	1.05757243388514e-08	5.13185276358534e-06
29	29	1	Alanine_aminotransferase	Alanine aminotransferase	4.21786321011024e-11	2.05944356414006e-06
29	29	2	Albumin	Albumin	2.28272285660326e-11	2.05954225893697e-06
29	29	3	Alkaline_phosphatase	Alkaline phosphatase	1.17996029886632e-11	2.05958580227717e-06
29	29	4	Apolipoprotein_A	Apolipoprotein A	2.51816512413693e-08	1.95618983321906e-06
29	29	5	Apolipoprotein_B	Apolipoprotein B	7.09737446176884e-09	2.02101928226128e-06
29	29	6	Aspartate_aminotransferase	Aspartate aminotransferase	1.35581590251557e-12	2.05960506792199e-06
29	29	7	AST_ALT_ratio	AST ALT ratio	6.53491871854389e-11	2.05926870660237e-06
29	29	8	C_reactive_protein	C reactive protein	8.84719198925836e-10	2.05636474107471e-06
29	29	9	Calcium	Calcium	2.91313201241321e-11	2.05948574277216e-06
29	29	10	Cholesterol	Cholesterol	2.98587399834819e-09	2.05209175124648e-06
29	29	11	Creatinine	Creatinine	4.88370398897571e-09	2.04720804725751e-06
29	29	12	Creatinine_in_urine	Creatinine in urine	1.04987140836333e-06	0
29	29	13	Cystatin_C	Cystatin C	2.73848446803879e-11	2.05951487409229e-06
29	29	14	Direct_bilirubin	Direct bilirubin	1.61887939110741e-08	1.98137148446043e-06
29	29	15	eGFR	eGFR	5.76894868559548e-09	2.04143909857191e-06
29	29	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	1.15774192882967e-10	2.05915293240949e-06
29	29	17	Glucose	Glucose	5.0641999715376e-10	2.05830087466904e-06
29	29	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	1.93595694481884e-12	2.05960313196505e-06
29	29	19	HDL_cholesterol	HDL cholesterol	1.00403289866542e-08	2.01097895327462e-06
29	29	20	IGF_1	IGF 1	2.07161116383973e-11	2.05956508616553e-06
29	29	21	LDL_direct	LDL direct	5.53008488552238e-12	2.05959760188016e-06
29	29	22	Lipoprotein_A	Lipoprotein A	5.57356775143169e-13	2.05960642373789e-06
29	29	23	Microalbumin_in_urine	Microalbumin in urine	7.09318375839688e-09	2.02811665672305e-06
29	29	24	Non_albumin_protein	Non albumin protein	6.52672355026349e-11	2.05933405578956e-06
29	29	25	Phosphate	Phosphate	1.28711582988419e-09	2.05507762524483e-06
29	29	26	Potassium_in_urine	Potassium in urine	8.61603385010254e-07	1.04987140836333e-06
29	29	27	SHBG	SHBG	3.60423313528043e-13	2.05960698109467e-06
29	29	28	Sodium_in_urine	Sodium in urine	4.47150398454752e-08	1.91147479337358e-06
29	29	29	Testosterone	Testosterone	1.58648877205141e-10	2.05899428353228e-06
29	29	30	Total_bilirubin	Total bilirubin	1.34186749031204e-08	1.9975602783715e-06
29	29	31	Total_protein	Total protein	4.42411150030033e-11	2.05939932302506e-06
29	29	32	Triglycerides	Triglycerides	5.30149027047199e-10	2.05724946027364e-06
29	29	33	Urate	Urate	1.86988866087296e-10	2.05880729466619e-06
29	29	34	Urea	Urea	6.22925809046886e-09	2.03520984048144e-06
29	29	35	Vitamin_D	Vitamin D	5.21265368353403e-10	2.05777960930069e-06
30	31	1	Alanine_aminotransferase	Alanine aminotransferase	1.35124122253711e-10	1.48231407687659e-06
30	31	2	Albumin	Albumin	1.06300812536501e-12	1.483101754847e-06
30	31	3	Alkaline_phosphatase	Alkaline phosphatase	5.901911577108e-11	1.48288078922133e-06
30	31	4	Apolipoprotein_A	Apolipoprotein A	1.74043569101304e-10	1.48198247588986e-06
30	31	5	Apolipoprotein_B	Apolipoprotein B	1.32916613269445e-08	1.44325144035773e-06
30	31	6	Aspartate_aminotransferase	Aspartate aminotransferase	1.27487218062614e-10	1.48244920099884e-06
30	31	7	AST_ALT_ratio	AST ALT ratio	4.68913986329572e-11	1.48299268494964e-06
30	31	8	C_reactive_protein	C reactive protein	1.75686330401226e-10	1.48180678955946e-06
30	31	9	Calcium	Calcium	1.94432238081068e-10	1.48161235732137e-06
30	31	10	Cholesterol	Cholesterol	1.09038605773605e-09	1.47770399155146e-06
30	31	11	Creatinine	Creatinine	4.47552365663449e-10	1.48002411781314e-06
30	31	12	Creatinine_in_urine	Creatinine in urine	1.3912827007918e-08	1.42933861334981e-06
30	31	13	Cystatin_C	Cystatin C	5.70521552376343e-10	1.47945359626077e-06
30	31	14	Direct_bilirubin	Direct bilirubin	8.22532066299622e-07	0
30	31	15	eGFR	eGFR	3.70495937813885e-09	1.47119525597424e-06
30	31	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	6.59218651570907e-10	1.4787943776092e-06
30	31	17	Glucose	Glucose	2.94461568181924e-10	1.48131789575319e-06
30	31	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	8.63473886692923e-11	1.48257668821691e-06
30	31	19	HDL_cholesterol	HDL cholesterol	1.97751187523427e-11	1.48303957634827e-06
30	31	20	IGF_1	IGF 1	4.10764186207706e-10	1.48090713156698e-06
30	31	21	LDL_direct	LDL direct	4.35461388178549e-10	1.48047167017881e-06
30	31	22	Lipoprotein_A	Lipoprotein A	6.89157619046591e-12	1.48309486327081e-06
30	31	23	Microalbumin_in_urine	Microalbumin in urine	2.80377619908408e-09	1.47490021535238e-06
30	31	24	Non_albumin_protein	Non albumin protein	7.15808626964008e-11	1.48274340735844e-06
30	31	25	Phosphate	Phosphate	6.5801000196611e-11	1.48281498822114e-06
30	31	26	Potassium_in_urine	Potassium in urine	1.03912705540174e-08	1.45654310168468e-06
30	31	27	SHBG	SHBG	1.89432513913652e-11	1.48305935146702e-06
30	31	28	Sodium_in_urine	Sodium in urine	6.93635826841353e-12	1.48308792691254e-06
30	31	29	Testosterone	Testosterone	9.63219413043563e-12	1.48307829471841e-06
30	31	30	Total_bilirubin	Total bilirubin	6.06806547050192e-07	8.22532066299622e-07
30	31	31	Total_protein	Total protein	5.28766125324589e-11	1.4829398083371e-06
30	31	32	Triglycerides	Triglycerides	4.26088373554205e-09	1.46693437223869e-06
30	31	33	Urate	Urate	3.49864535233345e-14	1.48310281785513e-06
30	31	34	Urea	Urea	1.57557417633094e-10	1.48215651945896e-06
30	31	35	Vitamin_D	Vitamin D	8.03717528640226e-11	1.48266303560558e-06
31	30	1	Alanine_aminotransferase	Alanine aminotransferase	1.82111414288573e-12	2.60922076990512e-07
31	30	2	Albumin	Albumin	7.06750417030245e-13	2.60926058786925e-07
31	30	3	Alkaline_phosphatase	Alkaline phosphatase	4.21897710792273e-13	2.60927277644403e-07
31	30	4	Apolipoprotein_A	Apolipoprotein A	7.24404828701794e-08	1.11528722950051e-07
31	30	5	Apolipoprotein_B	Apolipoprotein B	3.19929318252029e-08	1.8396920582023e-07
31	30	6	Aspartate_aminotransferase	Aspartate aminotransferase	1.18189697080261e-13	2.60927946507021e-07
31	30	7	AST_ALT_ratio	AST ALT ratio	1.31358707687364e-12	2.60923898104655e-07
31	30	8	C_reactive_protein	C reactive protein	2.35588589379523e-11	2.60782899404681e-07
31	30	9	Calcium	Calcium	8.4709519252164e-13	2.60925211691732e-07
31	30	10	Cholesterol	Cholesterol	2.32647451162572e-09	2.55919352314674e-07
31	30	11	Creatinine	Creatinine	3.57800163909627e-14	2.60928064696718e-07
31	30	12	Creatinine_in_urine	Creatinine in urine	8.51467631073157e-10	2.59452321848896e-07
31	30	13	Cystatin_C	Cystatin C	3.70934573543996e-11	2.60690270330815e-07
31	30	14	Direct_bilirubin	Direct bilirubin	1.14269945145307e-10	2.60424383061427e-07
31	30	15	eGFR	eGFR	6.27767779067559e-11	2.60627493552909e-07
31	30	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	2.46964907245442e-13	2.60927699542114e-07
31	30	17	Glucose	Glucose	1.77405823752742e-11	2.60827557470519e-07
31	30	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	1.76037152130002e-11	2.60845298052895e-07
31	30	19	HDL_cholesterol	HDL cholesterol	1.11528722950051e-07	0
31	30	20	IGF_1	IGF 1	3.13870864418079e-16	2.60928100476734e-07
31	30	21	LDL_direct	LDL direct	2.9512215853674e-08	2.15962137645433e-07
31	30	22	Lipoprotein_A	Lipoprotein A	9.42833177882078e-12	2.60902465069189e-07
31	30	23	Microalbumin_in_urine	Microalbumin in urine	1.20593581458086e-10	2.60303789479969e-07
31	30	24	Non_albumin_protein	Non albumin protein	2.10992069002065e-11	2.60806458263619e-07
31	30	25	Phosphate	Phosphate	1.16079559554312e-11	2.60879596748426e-07
31	30	26	Potassium_in_urine	Potassium in urine	1.20649502259628e-09	2.582458268263e-07
31	30	27	SHBG	SHBG	5.90888502446356e-12	2.60911893400968e-07
31	30	28	Sodium_in_urine	Sodium in urine	2.53333433674817e-11	2.60757566061314e-07
31	30	29	Testosterone	Testosterone	1.12603648072328e-11	2.60891204704382e-07
31	30	30	Total_bilirubin	Total bilirubin	8.88405463361268e-11	2.60538653006572e-07
31	30	31	Total_protein	Total protein	5.12107060963309e-13	2.60926765537342e-07
31	30	32	Triglycerides	Triglycerides	1.0444998815567e-08	2.45474353499107e-07
31	30	33	Urate	Urate	4.27470452024823e-12	2.60917802285992e-07
31	30	34	Urea	Urea	1.66949803186268e-11	2.60862901768108e-07
31	30	35	Vitamin_D	Vitamin D	3.02022731439895e-11	2.6072736378817e-07
32	27	1	Alanine_aminotransferase	Alanine aminotransferase	6.83244121564282e-13	1.87096896382688e-07
32	27	2	Albumin	Albumin	1.38037694652656e-10	1.86111951733033e-07
32	27	3	Alkaline_phosphatase	Alkaline phosphatase	1.43881484297659e-12	1.87095457567845e-07
32	27	4	Apolipoprotein_A	Apolipoprotein A	9.31705182655156e-10	1.82856972390645e-07
32	27	5	Apolipoprotein_B	Apolipoprotein B	1.56969848297896e-09	1.81287273907666e-07
32	27	6	Aspartate_aminotransferase	Aspartate aminotransferase	7.22180501061689e-12	1.87081016706232e-07
32	27	7	AST_ALT_ratio	AST ALT ratio	1.93687992618552e-13	1.87097909123423e-07
32	27	8	C_reactive_protein	C reactive protein	6.88777074803237e-11	1.86775409406047e-07
32	27	9	Calcium	Calcium	3.29496612768223e-13	1.8709757962681e-07
32	27	10	Cholesterol	Cholesterol	6.27865704413439e-10	1.84461984507775e-07
32	27	11	Creatinine	Creatinine	2.03303048456293e-11	1.87047786871359e-07
32	27	12	Creatinine_in_urine	Creatinine in urine	1.28995300277892e-11	1.87068117176204e-07
32	27	13	Cystatin_C	Cystatin C	3.22581045579647e-11	1.86994799145637e-07
32	27	14	Direct_bilirubin	Direct bilirubin	1.27788725336835e-10	1.86383374133406e-07
32	27	15	eGFR	eGFR	1.86061567672844e-10	1.85783545763284e-07
32	27	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	1.23588191282483e-10	1.86511162858743e-07
32	27	17	Glucose	Glucose	4.19023981417184e-11	1.86844287113528e-07
32	27	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	6.7330693447525e-10	1.837886775733e-07
32	27	19	HDL_cholesterol	HDL cholesterol	4.02814109525858e-12	1.87088238511243e-07
32	27	20	IGF_1	IGF 1	6.96988403833092e-11	1.86705710565664e-07
32	27	21	LDL_direct	LDL direct	4.90439758471344e-10	1.85089850212189e-07
32	27	22	Lipoprotein_A	Lipoprotein A	1.94684483407634e-15	1.87098102811415e-07
32	27	23	Microalbumin_in_urine	Microalbumin in urine	1.73569684864789e-07	0
32	27	24	Non_albumin_protein	Non albumin protein	3.34889970363384e-11	1.86927867901047e-07
32	27	25	Phosphate	Phosphate	7.09595156385348e-11	1.86634751050026e-07
32	27	26	Potassium_in_urine	Potassium in urine	2.14870178924273e-09	1.79138572118423e-07
32	27	27	SHBG	SHBG	4.16783893774383e-11	1.86886189511669e-07
32	27	28	Sodium_in_urine	Sodium in urine	5.56888725363388e-09	1.73569684864789e-07
32	27	29	Testosterone	Testosterone	3.34422475533138e-11	1.86961356898083e-07
32	27	30	Total_bilirubin	Total bilirubin	1.42344402076079e-10	1.85969607330956e-07
32	27	31	Total_protein	Total protein	1.33384705721047e-10	1.86249989427685e-07
32	27	32	Triglycerides	Triglycerides	1.49112626879635e-12	1.87093966441577e-07
32	27	33	Urate	Urate	2.07296211639845e-11	1.87027057250195e-07
32	27	34	Urea	Urea	2.03255792623765e-10	1.8558028997066e-07
32	27	35	Vitamin_D	Vitamin D	1.69978923878402e-12	1.87092266652338e-07
33	32	1	Alanine_aminotransferase	Alanine aminotransferase	3.17071899952511e-16	2.26095034662815e-08
33	32	2	Albumin	Albumin	5.82501001156342e-14	2.26092752700588e-08
33	32	3	Alkaline_phosphatase	Alkaline phosphatase	3.86335614499178e-13	2.26073067518906e-08
33	32	4	Apolipoprotein_A	Apolipoprotein A	2.93748328362303e-14	2.26094227109814e-08
33	32	5	Apolipoprotein_B	Apolipoprotein B	1.25830446596696e-12	2.2604684297689e-08
33	32	6	Aspartate_aminotransferase	Aspartate aminotransferase	1.41195851476978e-14	2.260946652839e-08
33	32	7	AST_ALT_ratio	AST ALT ratio	3.91016276610744e-14	2.26093836093538e-08
33	32	8	C_reactive_protein	C reactive protein	1.44425756756829e-14	2.26094520858143e-08
33	32	9	Calcium	Calcium	6.91456269361221e-15	2.26094877843706e-08
33	32	10	Cholesterol	Cholesterol	1.00165241936611e-11	2.25864671376388e-08
33	32	11	Creatinine	Creatinine	1.04845682298407e-08	1.19969116873489e-08
33	32	12	Creatinine_in_urine	Creatinine in urine	3.05661334688942e-12	2.25964836618324e-08
33	32	13	Cystatin_C	Cystatin C	1.16299309950509e-13	2.26090005197211e-08
33	32	14	Direct_bilirubin	Direct bilirubin	3.33773349757101e-11	2.24814799171895e-08
33	32	15	eGFR	eGFR	1.19969116873489e-08	0
33	32	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	3.25717937004428e-13	2.26076930875051e-08
33	32	17	Glucose	Glucose	2.14093741012773e-12	2.26025433602788e-08
33	32	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	1.64327409326846e-15	2.26095018230074e-08
33	32	19	HDL_cholesterol	HDL cholesterol	9.53185008709131e-14	2.26091168190311e-08
33	32	20	IGF_1	IGF 1	2.11981289712358e-13	2.26082642386462e-08
33	32	21	LDL_direct	LDL direct	2.5224928471591e-11	2.25148572521652e-08
33	32	22	Lipoprotein_A	Lipoprotein A	4.87647941360842e-15	2.26094946989333e-08
33	32	23	Microalbumin_in_urine	Microalbumin in urine	2.13078555766425e-11	2.25651592820621e-08
33	32	24	Non_albumin_protein	Non albumin protein	2.4543320409062e-13	2.26080188054421e-08
33	32	25	Phosphate	Phosphate	7.13639549182195e-15	2.26094806479751e-08
33	32	26	Potassium_in_urine	Potassium in urine	6.31325268180208e-14	2.26092121375319e-08
33	32	27	SHBG	SHBG	2.06796132218229e-13	2.26084762199359e-08
33	32	28	Sodium_in_urine	Sodium in urine	5.0089194910365e-14	2.26093335201589e-08
33	32	29	Testosterone	Testosterone	1.94090326090292e-13	2.26086830160681e-08
33	32	30	Total_bilirubin	Total bilirubin	2.50771014252692e-11	2.25400821806368e-08
33	32	31	Total_protein	Total protein	6.1354926990055e-13	2.26066932026207e-08
33	32	32	Triglycerides	Triglycerides	3.00308509953314e-12	2.25995402751793e-08
33	32	33	Urate	Urate	2.24759471502003e-15	2.26094995754127e-08
33	32	34	Urea	Urea	1.23413326933056e-13	2.26088771063942e-08
33	32	35	Vitamin_D	Vitamin D	7.50600465735804e-13	2.26059426021549e-08
34	34	1	Alanine_aminotransferase	Alanine aminotransferase	2.58110715118695e-14	3.96506699459717e-09
34	34	2	Albumin	Albumin	7.52959932463518e-10	3.21068707257842e-09
34	34	3	Alkaline_phosphatase	Alkaline phosphatase	8.59418299425019e-17	3.9652176122358e-09
34	34	4	Apolipoprotein_A	Apolipoprotein A	3.61830633197906e-14	3.96500238284781e-09
34	34	5	Apolipoprotein_B	Apolipoprotein B	8.90677988733523e-15	3.96517043182749e-09
34	34	6	Aspartate_aminotransferase	Aspartate aminotransferase	2.55733001693682e-16	3.96521710490909e-09
34	34	7	AST_ALT_ratio	AST ALT ratio	9.30938198414174e-15	3.96516112244551e-09
34	34	8	C_reactive_protein	C reactive protein	1.13743013994531e-16	3.96521749849279e-09
34	34	9	Calcium	Calcium	3.68334638098449e-16	3.96521673657446e-09
34	34	10	Cholesterol	Cholesterol	3.45998575584703e-13	3.96409680653662e-09
34	34	11	Creatinine	Creatinine	1.00363436679772e-13	3.96490201941113e-09
34	34	12	Creatinine_in_urine	Creatinine in urine	2.84286860447149e-14	3.96503856591113e-09
34	34	13	Cystatin_C	Cystatin C	9.58948516415162e-15	3.96515153296034e-09
34	34	14	Direct_bilirubin	Direct bilirubin	2.01718684850055e-13	3.9644428051122e-09
34	34	15	eGFR	eGFR	1.09447506481387e-13	3.96479257190465e-09
34	34	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	5.39350058484002e-17	3.96521769817763e-09
34	34	17	Glucose	Glucose	1.54273817019842e-14	3.96511184308955e-09
34	34	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	1.09063588260866e-14	3.96514062660152e-09
34	34	19	HDL_cholesterol	HDL cholesterol	2.71054535786425e-15	3.96520811384145e-09
34	34	20	IGF_1	IGF 1	1.33561302646353e-14	3.96512727047125e-09
34	34	21	LDL_direct	LDL direct	4.49801494677336e-13	3.96364700504194e-09
34	34	22	Lipoprotein_A	Lipoprotein A	4.17615602299267e-17	3.96521775211264e-09
34	34	23	Microalbumin_in_urine	Microalbumin in urine	4.17417306456821e-15	3.9652011771935e-09
34	34	24	Non_albumin_protein	Non albumin protein	1.40400181261418e-09	1.80668525996424e-09
34	34	25	Phosphate	Phosphate	7.23372300767464e-15	3.96518771050682e-09
34	34	26	Potassium_in_urine	Potassium in urine	1.90374208656008e-14	3.96509280566868e-09
34	34	27	SHBG	SHBG	1.26417706023175e-15	3.9652154723974e-09
34	34	28	Sodium_in_urine	Sodium in urine	2.76247488435295e-15	3.96520535136657e-09
34	34	29	Testosterone	Testosterone	1.37850694369922e-16	3.9652173606421e-09
34	34	30	Total_bilirubin	Total bilirubin	1.48048107593409e-13	3.96464452379705e-09
34	34	31	Total_protein	Total protein	1.80668525996424e-09	0
34	34	32	Triglycerides	Triglycerides	6.23296367142761e-15	3.96519494422983e-09
34	34	33	Urate	Urate	2.50469187466996e-15	3.96521082438681e-09
34	34	34	Urea	Urea	8.37189944684482e-15	3.96517933860738e-09
34	34	35	Vitamin_D	Vitamin D	2.14331871174348e-15	3.96521332907868e-09
35	33	1	Alanine_aminotransferase	Alanine aminotransferase	1.88839802392218e-13	3.23773149408158e-09
35	33	2	Albumin	Albumin	5.55230811049846e-13	3.23694031210488e-09
35	33	3	Alkaline_phosphatase	Alkaline phosphatase	7.23477881294092e-18	3.2383728685252e-09
35	33	4	Apolipoprotein_A	Apolipoprotein A	1.53474726715454e-12	3.2341418486112e-09
35	33	5	Apolipoprotein_B	Apolipoprotein B	1.9898740986652e-11	3.20716815713822e-09
35	33	6	Aspartate_aminotransferase	Aspartate aminotransferase	1.43818782601491e-13	3.23792033388397e-09
35	33	7	AST_ALT_ratio	AST ALT ratio	1.6370000676165e-15	3.23836776418893e-09
35	33	8	C_reactive_protein	C reactive protein	5.28146835802266e-14	3.23814244104603e-09
35	33	9	Calcium	Calcium	3.52774575327757e-15	3.23835889522697e-09
35	33	10	Cholesterol	Cholesterol	1.4541480331301e-09	1.50678507789686e-09
35	33	11	Creatinine	Creatinine	2.65324198268703e-12	3.22991801804521e-09
35	33	12	Creatinine_in_urine	Creatinine in urine	3.29743554116044e-14	3.23824717933459e-09
35	33	13	Cystatin_C	Cystatin C	1.87801779397963e-14	3.23829895813245e-09
35	33	14	Direct_bilirubin	Direct bilirubin	1.26371622653168e-12	3.23567659587835e-09
35	33	15	eGFR	eGFR	2.85111992034276e-12	3.22706689812487e-09
35	33	16	Gamma_glutamyltransferase	Gamma glutamyltransferase	8.10388544163559e-17	3.23837271631581e-09
35	33	17	Glucose	Glucose	1.88044424402233e-14	3.23828015369001e-09
35	33	18	Glycated_haemoglobin_HbA1c	Glycated haemoglobin HbA1c	1.00890879999411e-14	3.23833377682722e-09
35	33	19	HDL_cholesterol	HDL cholesterol	1.85190633472345e-10	2.96093311102697e-09
35	33	20	IGF_1	IGF 1	2.7027675831047e-17	3.23837284149752e-09
35	33	21	LDL_direct	LDL direct	1.50678507789686e-09	0
35	33	22	Lipoprotein_A	Lipoprotein A	2.49171442702228e-15	3.2383652724745e-09
35	33	23	Microalbumin_in_urine	Microalbumin in urine	5.19236049792554e-14	3.23819525572962e-09
35	33	24	Non_albumin_protein	Non albumin protein	2.35951165645532e-13	3.23749554291593e-09
35	33	25	Phosphate	Phosphate	1.45323410830588e-15	3.238369401189e-09
35	33	26	Potassium_in_urine	Potassium in urine	1.0972126686954e-15	3.2383708544231e-09
35	33	27	SHBG	SHBG	2.8495017823209e-15	3.23836242297272e-09
35	33	28	Sodium_in_urine	Sodium in urine	8.49793710556044e-15	3.23834386591522e-09
35	33	29	Testosterone	Testosterone	1.60385168293574e-14	3.23831773831039e-09
35	33	30	Total_bilirubin	Total bilirubin	1.57058858329696e-12	3.2325712600279e-09
35	33	31	Total_protein	Total protein	7.82883794612598e-14	3.23806415266657e-09
35	33	32	Triglycerides	Triglycerides	6.10444126389093e-11	3.14612374449931e-09
35	33	33	Urate	Urate	6.53137464406456e-15	3.23835236385232e-09
35	33	34	Urea	Urea	4.41428609724794e-17	3.23837279735466e-09
35	33	35	Vitamin_D	Vitamin D	7.64680036787141e-16	3.23837195163577e-09
